Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Cluster_KMeans,Cluster_Agglomerative,Cluster_DBSCAN,PCA1,PCA2
S2672,Liam,Jones,student1672@university.com,Female,18,Engineering,68.25,47.05,79.21,91.79,59.38,27.0,99.96,77.9045,C,24.0,Yes,Yes,High School,High,6,6.0,1,1,-1,1.317938569673673,-0.24120721163831627
S2673,Ali,Jones,student1673@university.com,Male,19,Engineering,90.11,65.01,65.15,79.49,90.02,66.10000000000001,70.27,71.3505,C,11.1,No,Yes,Bachelor's,Low,5,8.2,0,0,-1,-0.050010633942345,-0.9898806086530492
S2674,Ali,Johnson,student1674@university.com,Male,21,CS,76.47,90.33,97.07,81.63,70.86,23.0,81.01,82.6005,B,22.9,No,No,High School,Medium,8,7.4,1,1,-1,2.1151051244169885,1.5745190714961765
S2675,Ahmed,Johnson,student1675@university.com,Male,22,Business,84.22,77.38,93.67,96.09,95.83,62.3,95.25,90.711,A,12.4,Yes,No,Bachelor's,High,6,8.3,1,1,-1,3.754493837179685,-0.8604149710651504
S2676,Omar,Smith,student1676@university.com,Male,20,Engineering,81.14,84.21,70.8,96.49,52.12,88.69999999999999,51.03,69.761,D,23.8,Yes,No,PhD,Low,7,4.8,0,0,-1,-0.40264699138737564,0.9101626680920355
S2677,John,Brown,student1677@university.com,Male,24,Business,57.64,60.95,78.69,83.21,90.11,4.1,82.98,75.4065,C,26.4,No,No,Bachelor's,Low,9,7.8,1,1,-1,0.8191093043443901,-0.17934974668165174
S2678,Emma,Brown,student1678@university.com,Male,18,CS,92.24,96.66,43.48,50.39,56.84,98.5,64.42,62.8625,D,13.4,Yes,Yes,PhD,Medium,6,6.9,2,0,-1,-1.8869481745304542,1.1666152542335906
S2679,Sara,Jones,student1679@university.com,Male,20,Business,59.79,82.56,81.74,55.22,58.83,82.69999999999999,63.96,70.308,C,5.1,No,No,Master's,High,6,6.7,0,0,-1,-0.3118014417189753,0.030983885926361532
S2680,Maria,Smith,student1680@university.com,Male,22,Business,96.61,65.31,82.43,92.9,73.87,76.2,61.24,73.90800000000002,C,12.6,Yes,Yes,Bachelor's,Low,9,7.6,0,0,-1,0.45675444286243827,-0.4129978943752077
S2681,Sara,Davis,student1681@university.com,Male,20,CS,62.53,65.59,61.55,54.24,69.78,69.1,91.14,71.137,C,10.1,No,Yes,High School,Low,6,5.4,3,2,-1,-0.11743946130996698,-0.738120686181614
S2682,Ahmed,Brown,student1682@university.com,Female,21,Engineering,86.69,95.12,53.18,60.68,74.31,77.0,68.65,68.54100000000001,D,20.5,No,Yes,Master's,Low,7,4.4,2,0,-1,-0.7331608952515517,1.0722971012369094
S2683,Ali,Smith,student1683@university.com,Female,19,Business,64.23,74.58,94.9,61.53,97.0,99.5,53.36,74.8245,C,12.3,Yes,No,High School,Medium,4,6.5,0,0,-1,0.5993292708341553,-0.839389224101646
S2684,Omar,Smith,student1684@university.com,Male,20,Mathematics,65.89,82.38,65.6,80.01,82.87,77.0,54.84,69.3475,D,5.9,Yes,No,High School,Low,5,5.5,0,0,-1,-0.4458319946813542,-1.032490935323468
S2685,Ali,Jones,student1685@university.com,Female,23,Business,65.5,65.02,79.22,78.83,64.52,35.2,57.43,66.8235,D,18.3,No,Yes,Master's,High,8,5.3,0,0,-1,-0.9027883569027895,0.2509126997657555
S2686,Maria,Smith,student1686@university.com,Female,19,Engineering,87.39,53.42,42.0,64.47,58.65,61.4,94.95,65.6035,D,26.9,Yes,No,Master's,Medium,10,9.0,3,3,-1,-1.2155661922921008,0.29353042882894426
S2687,Ali,Johnson,student1687@university.com,Male,22,Mathematics,77.84,83.41,64.84,60.38,71.0,33.7,71.37,67.9745,D,16.3,Yes,Yes,PhD,High,10,5.0,2,2,-1,-0.7750808316968146,0.9292986108480877
S2688,Ali,Johnson,student1688@university.com,Male,19,Engineering,94.15,76.47,89.04,88.23,72.58,97.0,95.8,87.813,B,14.4,No,Yes,Bachelor's,Medium,5,5.2,1,1,-1,3.1265084893005937,-0.20454485433559047
S2689,Maria,Williams,student1689@university.com,Male,20,Business,65.37,70.08,63.25,96.77,80.06,90.0,90.87,80.607,B,9.5,Yes,No,PhD,Low,4,5.7,1,2,-1,1.802494649682898,-1.8781624898659903
S2690,Emma,Jones,student1690@university.com,Female,20,CS,84.6,77.44,76.19,52.64,63.3,56.8,91.89,75.29650000000001,C,14.7,Yes,No,,High,8,6.5,1,1,-1,0.6313860736930711,0.8973962372880813
S2691,Emma,Davis,student1691@university.com,Female,23,Engineering,87.65,52.5,52.59,56.66,88.38,78.1,64.34,61.5665,D,13.3,No,Yes,,Low,5,8.3,2,3,-1,-1.9887727604665961,-1.0816917683313882
S2692,Maria,Williams,student1692@university.com,Male,18,Engineering,57.57,87.64,64.99,82.11,54.92,91.0,63.57,70.823,C,29.9,Yes,No,PhD,High,2,4.9,0,2,-1,-0.20936905530545105,0.9526490065202128
S2693,Omar,Johnson,student1693@university.com,Female,23,CS,70.03,96.89,95.66,90.22,78.02,24.4,78.0,84.4035,B,5.8,No,Yes,PhD,Low,10,7.1,1,1,-1,2.506694420603741,0.2515806071233297
S2694,Ahmed,Williams,student1694@university.com,Female,20,Business,74.14,93.47,73.99,89.56,81.18,57.9,70.9,78.235,C,11.0,No,No,Bachelor's,Low,8,5.8,1,1,-1,1.2747156743097299,-0.11822115721670796
S2695,Liam,Jones,student1695@university.com,Female,24,Engineering,67.78,59.29,94.12,85.98,60.34,48.2,75.45,76.3995,C,6.7,No,No,Master's,High,8,8.0,0,1,-1,1.003401554337648,-0.6896999904725517
S2696,Ali,Jones,student1696@university.com,Male,19,Business,66.11,64.36,94.12,94.37,91.3,77.2,52.66,76.1275,C,26.4,No,No,,Medium,7,7.0,0,0,-1,0.9317681523324877,-0.5428035999029275
S2697,Omar,Smith,student1697@university.com,Female,23,Business,84.32,88.5,96.65,60.87,80.77,37.9,98.58,86.114,B,15.4,No,No,Master's,High,9,8.0,1,1,-1,2.7577822271131707,1.0745763810930178
S2698,Ali,Brown,student1698@university.com,Female,23,Business,60.79,75.71,93.72,55.36,82.29,70.9,52.91,70.7375,C,24.9,Yes,Yes,High School,Medium,9,8.3,0,0,-1,-0.22068841593875932,0.7111540841768695
S2699,Liam,Smith,student1699@university.com,Female,24,CS,85.47,72.87,40.2,80.77,74.89,40.3,58.94,60.282,D,22.3,No,Yes,High School,High,4,8.6,2,0,-1,-2.2367692364833687,0.2902115998205365
S2700,Ahmed,Jones,student1700@university.com,Female,24,Business,96.75,95.6,96.04,91.11,95.48,11.1,83.91,87.2925,B,28.2,Yes,Yes,Master's,High,7,9.0,1,1,-1,3.019411236135584,1.710600640625813
S2701,Emma,Johnson,student1701@university.com,Female,24,Business,78.26,72.16,48.25,79.1,84.7,10.7,57.78,61.09049999999999,D,5.6,No,No,High School,High,1,7.1,2,0,-1,-2.024224256191623,-0.7081535215679281
S2702,Omar,Davis,student1702@university.com,Female,18,Mathematics,80.57,70.9,42.4,98.15,69.09,11.9,55.34,60.06349999999999,D,10.2,No,No,,Medium,1,7.2,2,0,-1,-2.2015482970295803,-0.43557752418534207
S2703,John,Johnson,student1703@university.com,Female,20,Mathematics,53.45,42.52,43.32,89.78,61.93,3.3000000000000003,57.68,54.33699999999999,F,22.6,No,Yes,,Low,3,4.7,2,3,-1,-3.2483725242543993,-0.7338900472824115
S2704,John,Smith,student1704@university.com,Male,20,Mathematics,93.22,44.17,60.93,85.04,53.55,53.3,53.1,58.56400000000001,F,19.6,Yes,Yes,High School,Medium,6,4.5,2,0,-1,-2.5155801780171854,-0.025397599076843306
S2705,Liam,Davis,student1705@university.com,Male,22,Engineering,64.27,40.45,77.25,53.01,58.27,67.2,62.57,61.2895,D,22.4,No,Yes,,Low,10,6.4,2,3,-1,-2.00445762777888,-0.07216874877726119
S2706,John,Jones,student1706@university.com,Female,18,Engineering,80.75,94.79,64.14,55.39,99.63,12.7,63.56,68.22800000000001,D,19.4,Yes,No,High School,Low,8,7.5,2,0,-1,-0.7464369886611498,1.1282456809778858
S2707,Emma,Johnson,student1707@university.com,Male,22,Mathematics,98.96,64.5,41.53,89.24,70.34,61.2,74.93,66.01650000000001,D,19.5,Yes,Yes,Bachelor's,High,5,5.2,3,3,-1,-1.1084512520029683,-0.23508378181463396
S2708,Liam,Jones,student1708@university.com,Female,22,CS,79.78,68.11,68.59,59.91,94.93,59.8,71.94,70.4155,C,28.3,No,Yes,Bachelor's,High,3,5.6,0,3,-1,-0.284220525226475,0.2948133032853758
S2709,Emma,Davis,student1709@university.com,Female,22,CS,86.24,90.72,66.53,51.44,58.53,14.7,73.69,66.6515,D,28.0,Yes,Yes,Master's,Low,2,7.5,2,3,-1,-1.094781055853936,2.7789215053152367
S2710,Ahmed,Davis,student1710@university.com,Female,21,Mathematics,72.27,76.55,85.41,95.54,71.27,40.4,80.8,80.55300000000001,B,5.9,No,No,High School,Medium,10,5.1,1,1,-1,1.795873343624437,-0.6127470073391066
S2711,Ali,Johnson,student1711@university.com,Male,22,Engineering,53.02,76.57,56.78,94.54,98.03,75.5,61.55,71.9045,C,15.3,Yes,No,Bachelor's,High,8,6.6,0,0,-1,0.10874981756078211,-1.7519099658260122
S2712,Ahmed,Jones,student1712@university.com,Female,23,Engineering,89.88,57.79,53.05,60.92,54.56,1.7000000000000002,56.74,53.632,F,17.8,No,Yes,Bachelor's,Low,9,6.7,2,3,-1,-3.5292813431889933,1.1271720032584542
S2713,Ahmed,Williams,student1713@university.com,Female,19,CS,51.75,90.03,55.36,89.01,79.7,14.7,93.94,77.583,C,13.9,No,No,,High,7,8.6,3,2,-1,1.1984407950424028,-0.3689194923510698
S2714,Emma,Jones,student1714@university.com,Male,23,Business,85.03,49.95,58.22,52.4,95.96,99.6,81.7,68.99350000000001,D,6.2,Yes,No,Master's,Medium,6,6.0,3,0,-1,-0.5336673034478981,-2.04289626383106
S2715,Liam,Davis,student1715@university.com,Male,23,CS,51.15,43.19,75.95,64.25,97.48,73.4,53.03,64.4305,D,16.8,No,Yes,Master's,High,10,5.1,0,0,-1,-1.330113635569785,-1.905769756988585
S2716,Liam,Jones,student1716@university.com,Female,20,Business,93.12,51.5,68.29,81.18,92.3,46.4,98.05,77.9395,C,29.4,No,No,Bachelor's,Low,2,4.9,3,1,-1,1.2516962883811065,-0.29601178251004545
S2717,John,Smith,student1717@university.com,Male,21,Engineering,57.88,56.06,60.21,88.16,92.8,63.0,84.65,74.5105,C,6.8,Yes,No,Bachelor's,Low,2,5.5,3,2,-1,0.6608643217536864,-2.5599647711613196
S2718,Sara,Williams,student1718@university.com,Male,22,Engineering,75.71,56.94,62.46,50.52,82.61,84.60000000000001,57.59,61.502,D,25.4,No,Yes,Master's,High,6,5.4,2,0,-1,-2.027962561755837,-0.06486991599142555
S2719,Ali,Brown,student1719@university.com,Female,20,Mathematics,79.86,80.23,62.26,66.31,61.02,84.2,98.46,77.39599999999999,C,9.9,No,Yes,,Medium,9,7.8,3,2,-1,1.0588271864145191,-0.10066095243299358
S2720,Emma,Smith,student1720@university.com,Female,18,Engineering,72.88,53.07,98.34,60.72,86.53,32.5,68.27,72.4125,C,19.4,No,Yes,PhD,Medium,9,7.0,0,1,-1,0.1826562369910805,0.005169135428762975
S2721,John,Brown,student1721@university.com,Female,18,Business,67.04,80.6,53.98,99.94,98.92,49.1,99.23,82.692,B,14.7,No,No,,Low,9,7.4,3,1,-1,2.2091520458936262,-1.4897667466131412
S2722,Omar,Johnson,student1722@university.com,Male,20,CS,73.39,45.47,89.08,83.55,76.3,63.8,55.16,68.991,D,13.7,No,Yes,PhD,High,3,7.2,0,0,-1,-0.4349614820007293,-1.113068261774362
S2723,Sara,Brown,student1723@university.com,Male,19,Mathematics,65.57,48.83,82.49,70.28,63.03,7.199999999999999,58.0,62.552,D,26.8,No,Yes,Master's,Low,3,6.4,2,3,-1,-1.7153528709829962,0.763812563258466
S2724,Sara,Jones,student1724@university.com,Male,20,Business,71.91,70.53,40.33,53.78,78.67,94.6,82.87,66.187,D,29.3,Yes,No,Master's,Medium,9,8.6,3,3,-1,-1.1514525021143338,0.06306522777918562
S2725,Emma,Brown,student1725@university.com,Female,20,CS,67.95,95.31,99.59,79.93,84.53,43.3,51.11,77.1345,C,14.7,No,No,Master's,High,5,8.1,0,0,-1,1.0552015444107954,0.7316237327306017
S2726,Maria,Davis,student1726@university.com,Male,21,CS,78.31,91.57,85.39,82.09,60.41,37.1,50.93,70.5715,C,21.0,Yes,No,High School,Medium,3,5.1,0,0,-1,-0.2498576012576608,1.7107746071481713
S2727,Ali,Smith,student1727@university.com,Male,18,CS,61.9,98.13,80.95,90.82,85.96,90.7,89.6,88.591,B,18.9,Yes,No,High School,Low,7,6.1,1,1,-1,3.2822726451602837,-0.2624762524495898
S2728,Sara,Smith,student1728@university.com,Female,18,Engineering,99.43,79.03,64.32,64.43,79.37,11.8,58.39,63.643,D,6.9,No,No,High School,High,6,5.4,2,0,-1,-1.6048040104676207,0.6410410067675834
S2729,Emma,Brown,student1729@university.com,Female,22,CS,75.04,80.55,73.31,99.07,80.62,3.9,95.94,82.3095,B,6.0,No,No,Master's,Medium,10,7.7,1,1,-1,2.152180941825476,-0.5989611826377069
S2730,Emma,Smith,student1730@university.com,Female,23,Engineering,59.71,77.5,55.2,71.97,65.3,68.5,71.29,67.5625,D,24.3,No,No,Bachelor's,High,3,5.7,3,2,-1,-0.8250679137980576,0.2963319439893691
S2731,John,Davis,student1731@university.com,Male,20,CS,73.85,77.37,42.13,64.8,57.76,38.5,93.68,67.663,D,14.9,No,No,Master's,High,6,7.2,3,2,-1,-0.8201751505307574,0.3719078405183653
S2732,Omar,Smith,student1732@university.com,Female,20,CS,93.32,48.83,90.16,67.42,81.17,76.39999999999999,70.89,73.1815,C,12.7,Yes,No,PhD,Medium,10,5.5,0,0,-1,0.3095308368553552,-0.699369822490042
S2733,Maria,Brown,student1733@university.com,Male,19,Engineering,51.09,72.62,93.79,75.98,79.31,6.9,76.51,76.96650000000001,C,29.6,Yes,Yes,,Low,9,4.9,0,1,-1,1.0835865717738726,0.9113409198558878
S2734,Ali,Williams,student1734@university.com,Male,24,Engineering,83.98,63.16,49.75,96.84,66.9,38.4,65.83,64.7965,D,7.1,Yes,No,PhD,Medium,2,4.0,2,0,-1,-1.2755255424897605,-0.9854796730936349
S2735,Liam,Williams,student1735@university.com,Female,24,Business,77.4,66.55,87.22,86.76,64.79,23.5,82.9,77.3255,C,11.7,No,Yes,,Medium,5,9.0,1,1,-1,1.1602356273708438,0.04326483141573588
S2736,Ahmed,Johnson,student1736@university.com,Female,18,CS,58.48,71.42,84.47,78.86,67.36,74.0,65.91,73.8685,C,26.4,Yes,No,PhD,High,10,5.1,0,0,-1,0.43957834491235276,0.33812259807997025
S2737,Omar,Smith,student1737@university.com,Female,19,Engineering,90.87,47.7,50.7,58.14,74.49,22.7,61.16,55.483,F,15.4,No,Yes,,High,5,8.2,2,3,-1,-3.149560154938244,-0.11298505280872184
S2738,Omar,Brown,student1738@university.com,Female,21,Business,68.44,61.57,65.31,57.47,98.74,45.8,54.05,62.5625,D,19.6,No,No,Bachelor's,Medium,6,8.1,2,3,-1,-1.7696165817542953,-0.5181527120724233
S2739,John,Smith,student1739@university.com,Female,22,Business,64.69,43.81,65.37,75.11,88.18,81.89999999999999,52.88,62.95750000000001,D,6.2,No,Yes,,Medium,2,5.2,2,3,-1,-1.6125082490423768,-2.4304439494517394
S2740,Liam,Jones,student1740@university.com,Male,19,Engineering,91.41,98.78,85.6,86.44,92.59,91.5,65.3,82.607,B,28.0,No,No,Master's,Low,6,6.1,1,1,-1,2.0515076905021528,1.0036588490980662
S2741,Sara,Davis,student1741@university.com,Male,18,CS,81.93,47.11,90.26,87.55,75.28,72.30000000000001,86.82,79.953,C,8.4,Yes,No,PhD,High,1,8.2,1,1,-1,1.6996789220580375,-1.5298308835641965
S2742,Sara,Smith,student1742@university.com,Male,21,Business,94.91,55.51,45.69,61.3,76.31,42.9,60.28,56.804,F,10.3,No,Yes,High School,Medium,10,7.4,2,0,-1,-2.912228864565808,-0.4604393732000752
S2743,John,Smith,student1743@university.com,Female,20,CS,81.49,93.48,73.78,55.0,60.22,57.2,64.96,69.08699999999999,D,8.9,Yes,Yes,Bachelor's,Low,7,5.8,2,1,-1,-0.6020148241283397,1.195749237831051
S2744,Emma,Williams,student1744@university.com,Male,21,CS,87.04,68.96,85.7,69.22,86.05,69.0,95.26,82.78500000000001,B,17.4,No,No,PhD,High,1,8.7,1,1,-1,2.1482847444000925,-0.1599210810724953
S2745,Sara,Davis,student1745@university.com,Female,23,Business,91.82,48.14,87.17,95.91,71.08,87.5,81.96,79.47099999999999,C,25.4,No,No,Bachelor's,Low,2,5.7,1,0,-1,1.5713467280275815,-0.48298923593169263
S2746,Maria,Brown,student1746@university.com,Female,19,Engineering,52.74,63.05,48.88,77.27,87.12,88.9,95.99,75.22200000000001,C,11.7,No,No,High School,Medium,4,5.1,3,2,-1,0.7419658679727876,-2.246011618917152
S2747,Ali,Smith,student1747@university.com,Male,18,CS,88.8,46.95,71.53,66.0,70.45,93.1,95.56,75.19300000000001,C,8.6,No,No,High School,High,5,4.7,3,1,-1,0.696956556745474,-1.3373544023401784
S2748,Omar,Williams,student1748@university.com,Male,19,Mathematics,80.69,52.01,91.45,66.18,55.43,81.1,53.17,66.14,D,15.2,Yes,No,High School,Low,10,7.5,0,0,-1,-1.074757099299509,0.11668355241562871
S2749,Omar,Johnson,student1749@university.com,Female,20,Engineering,53.48,43.12,59.11,56.6,58.65,14.7,97.75,65.6605,D,29.5,Yes,No,High School,Medium,1,4.1,3,3,-1,-1.1232202560835958,0.2669982765171207
S2750,Maria,Davis,student1750@university.com,Male,24,Business,75.43,66.29,65.51,73.66,90.58,74.80000000000001,52.56,65.936,D,5.3,Yes,No,High School,Low,1,8.2,2,0,-1,-1.095999473657859,-1.4720954190502527
S2751,Liam,Williams,student1751@university.com,Female,20,Mathematics,54.12,88.4,88.26,89.57,62.93,81.5,96.28,88.0125,B,17.6,Yes,No,Master's,Low,5,5.5,1,1,-1,3.1974380619038802,-0.01864730818889754
S2752,Sara,Williams,student1752@university.com,Male,18,CS,86.8,75.16,45.36,98.43,63.22,87.8,77.34,71.2925,C,21.7,No,Yes,,Medium,6,5.8,3,1,-1,-0.08507748740672437,-0.21902515467574232
S2753,Omar,Williams,student1753@university.com,Male,23,Engineering,77.33,76.38,91.57,75.08,96.47,92.5,76.66,82.88149999999999,B,25.2,Yes,Yes,High School,High,3,8.0,1,1,-1,2.1606690642731157,-0.0953841128741731
S2754,Ahmed,Smith,student1754@university.com,Male,22,Mathematics,97.68,52.04,58.67,58.36,82.88,50.9,85.66,67.7585,D,23.7,No,Yes,PhD,Medium,5,8.1,3,2,-1,-0.7930196387039044,0.08361231350380696
S2755,Liam,Smith,student1755@university.com,Male,21,Engineering,59.16,60.63,40.09,84.15,55.72,65.5,93.96,68.7745,D,6.9,Yes,No,PhD,High,2,6.0,3,2,-1,-0.5054243310551281,-1.6046494576079398
S2756,Ali,Johnson,student1756@university.com,Male,21,CS,80.3,90.71,54.05,87.84,57.18,1.0,80.85,70.318,C,16.5,Yes,No,High School,Low,8,6.8,3,0,-1,-0.27410183232334184,1.2379627642883806
S2757,Ali,Jones,student1757@university.com,Female,20,Engineering,60.58,45.27,45.37,53.58,63.62,57.3,71.27,56.77799999999999,F,7.0,Yes,Yes,Bachelor's,Low,3,7.4,2,3,-1,-2.8685256153498617,-1.4168037377052403
S2758,Omar,Jones,student1758@university.com,Male,19,Mathematics,80.7,91.48,45.54,92.51,79.7,47.3,55.59,65.99549999999999,D,20.5,Yes,Yes,High School,Medium,3,7.4,2,0,-1,-1.129831303305019,0.3627352196172212
S2759,John,Jones,student1759@university.com,Male,24,Engineering,86.13,69.02,81.57,91.47,87.64,96.2,89.46,84.878,B,6.9,Yes,No,Master's,Low,9,6.7,1,1,-1,2.606401247778993,-1.5932728245505756
S2760,Liam,Davis,student1760@university.com,Male,19,Business,86.12,90.23,52.84,73.63,63.72,90.2,56.41,65.594,D,6.2,Yes,No,,Low,4,8.2,2,0,-1,-1.2600795983190087,0.0012648670424777087
S2761,Omar,Davis,student1761@university.com,Female,23,Business,90.75,59.08,96.08,78.02,93.53,79.80000000000001,86.32,83.824,B,12.7,No,No,PhD,High,10,8.2,1,1,-1,2.395261441358498,-1.0124393947189232
S2762,John,Johnson,student1762@university.com,Female,22,Mathematics,92.68,60.33,70.99,85.67,55.46,5.699999999999999,76.4,68.39849999999998,D,28.5,Yes,Yes,High School,Medium,3,8.2,3,3,-1,-0.6169684408567736,1.466212405981196
S2763,Omar,Davis,student1763@university.com,Female,19,Engineering,53.86,85.1,67.61,83.84,60.38,40.2,69.29,71.07849999999999,C,22.7,No,Yes,,High,5,5.3,0,2,-1,-0.10535028056230425,0.7076642199639187
S2764,Ahmed,Jones,student1764@university.com,Female,21,Mathematics,67.16,87.1,66.06,50.83,98.52,69.6,80.65,74.7315,C,5.1,Yes,Yes,,Medium,6,5.3,1,2,-1,0.5431245009138682,-0.8357499074522765
S2765,Liam,Jones,student1765@university.com,Female,24,Engineering,84.36,53.78,81.56,56.12,56.74,3.0,88.62,69.285,D,12.1,No,No,High School,Low,10,4.7,3,1,-1,-0.45064182893078375,0.7086861062533676
S2766,Emma,Williams,student1766@university.com,Male,19,CS,74.93,98.37,67.14,58.13,94.41,23.6,97.06,79.99900000000001,C,5.4,No,No,,Low,1,8.1,1,2,-1,1.569744852791315,0.08796699083547846
S2767,Ali,Davis,student1767@university.com,Male,24,Business,59.53,45.07,47.72,87.78,85.2,88.80000000000001,63.23,63.7865,D,12.4,Yes,Yes,PhD,Medium,7,4.3,2,3,-1,-1.4380560069029547,-2.6347665101784044
S2768,Omar,Smith,student1768@university.com,Male,22,CS,77.64,44.11,92.81,72.0,53.65,13.0,97.36,75.842,C,22.1,No,No,High School,Medium,4,4.7,1,1,-1,0.8770863508094785,0.6084285426798827
S2769,Ahmed,Smith,student1769@university.com,Female,21,Engineering,70.37,75.73,65.7,77.28,74.19,5.1,98.05,76.4655,C,24.0,Yes,Yes,Bachelor's,Medium,9,8.6,3,1,-1,0.951514305586995,0.7188072432990321
S2770,John,Williams,student1770@university.com,Female,24,CS,69.5,83.36,44.44,88.63,75.95,58.1,90.68,74.6125,C,25.1,Yes,Yes,High School,Low,2,4.6,3,1,-1,0.5645685661985529,-0.0227484510165149
S2771,John,Williams,student1771@university.com,Male,19,Mathematics,90.49,97.65,71.76,67.05,96.61,94.6,94.07,85.257,B,27.7,No,No,PhD,High,2,4.6,1,1,-1,2.5285357471116643,0.8144770526000377
S2772,Ali,Williams,student1772@university.com,Female,21,Mathematics,70.38,64.3,78.84,87.44,71.06,83.5,84.62,79.138,C,14.1,No,No,High School,Low,10,8.5,1,1,-1,1.498442014699943,-0.9640075543196569
S2773,Maria,Smith,student1773@university.com,Female,20,Engineering,51.32,41.52,56.53,72.11,72.34,97.5,51.95,58.871,F,26.6,Yes,No,High School,Low,2,5.6,2,0,-1,-2.4391744430555855,-1.311828008309781
S2774,Omar,Jones,student1774@university.com,Female,20,Business,52.9,76.17,88.02,68.86,55.62,75.4,78.75,76.7165,C,23.2,No,No,High School,Low,10,8.4,0,1,-1,0.9703124315165079,0.6604207365104365
S2775,Liam,Williams,student1775@university.com,Male,23,Mathematics,92.81,57.38,80.19,66.65,81.96,43.7,87.36,75.241,C,18.4,Yes,Yes,Master's,Medium,10,5.9,1,0,-1,0.6964149212361891,0.03894292573195427
S2776,Sara,Johnson,student1776@university.com,Male,20,Business,98.03,65.98,79.02,98.25,60.54,94.7,97.09,84.3055,B,28.9,No,Yes,Master's,Low,8,5.9,1,1,-1,2.453097624553882,0.42888131355069803
S2777,John,Williams,student1777@university.com,Female,19,Engineering,84.42,69.31,65.25,88.6,53.88,42.7,78.52,71.07799999999999,C,28.7,No,Yes,PhD,High,2,4.7,3,3,-1,-0.11758881615208915,1.1255458923603165
S2778,Liam,Brown,student1778@university.com,Female,22,Business,68.22,43.87,97.71,51.01,99.85,35.0,89.71,77.3075,C,27.4,Yes,Yes,,Medium,4,8.6,1,1,-1,1.1392732169553832,-0.2586408500889232
S2779,Liam,Williams,student1779@university.com,Female,21,Engineering,96.93,69.16,56.45,97.87,63.48,44.8,85.25,73.33,C,10.1,No,No,High School,Low,10,7.8,3,1,-1,0.3517300067107004,-0.37397858701748865
S2780,Emma,Smith,student1780@university.com,Female,24,CS,83.14,65.58,74.66,88.77,57.05,81.4,64.04,70.80449999999999,C,10.2,Yes,Yes,High School,Low,1,5.1,0,0,-1,-0.14838007172915546,-0.44249684924823895
S2781,Liam,Davis,student1781@university.com,Male,18,Engineering,92.22,82.75,58.54,57.46,84.97,91.8,57.74,66.0755,D,27.5,Yes,Yes,Master's,Low,4,7.6,2,0,-1,-1.2111688765529327,0.9360027394599716
